GO,CUI
GO:1904320,C4234138
GO:1904319,C4234139
GO:1904319,C4234140
GO:1904319,C4234141
GO:1904319,C4234142
GO:1904319,C4234143
GO:1904319,C4234144
GO:1904319,C4234145
GO:1904318,C4234146
GO:1904318,C4234147
GO:1904315,C4234148
GO:1904315,C4234149
GO:1904306,C4234150
GO:1904305,C4234151
GO:1904303,C4234152
GO:1904302,C4234153
GO:1904300,C4234154
GO:1904299,C4234155
GO:1904297,C4234156
GO:1904296,C4234157
GO:1904294,C4234158
GO:1904294,C4234159
GO:1904294,C4234160
GO:1904294,C4234161
GO:1904294,C4234162
GO:1904294,C4234163
GO:1904294,C4234164
GO:1904294,C4234165
GO:1904293,C4234166
GO:1904293,C4234167
GO:1904293,C4234168
GO:1904293,C4234169
GO:1904293,C4234170
GO:1904293,C4234171
GO:1904293,C4234172
GO:1904293,C4234173
GO:1904292,C4234174
GO:1904292,C4234175
GO:1904291,C4234176
GO:1904290,C4234177
GO:1904288,C4234178
GO:1904287,C4234179
GO:1904286,C4234180
GO:1904284,C4234181
GO:1904284,C4234182
GO:1904283,C4234183
GO:1904283,C4234184
GO:1904282,C4234185
GO:1904282,C4234186
GO:1904282,C4234187
GO:1904281,C4234188
GO:1904281,C4234189
GO:1904280,C4234190
GO:1904280,C4234191
GO:1904278,C4234192
GO:1904278,C4234193
GO:1904278,C4234194
GO:1904278,C4234195
GO:1904277,C4234196
GO:1904277,C4234197
GO:1904277,C4234198
GO:1904277,C4234199
GO:1904277,C4234200
GO:1904269,C4234201
GO:1904269,C4234202
GO:1904269,C4234203
GO:1904269,C4234204
GO:1904268,C4234205
GO:1904267,C4234206
GO:0019783,C4234236
GO:0061630,C4234251
GO:1904263,C4234260
GO:1904263,C4234261
GO:1904262,C4234262
GO:1904262,C4234263
GO:1904261,C4234264
GO:1904260,C4234265
GO:1904256,C4234266
GO:1904256,C4234267
GO:1904256,C4234268
GO:1904255,C4234269
GO:1904255,C4234270
GO:1904255,C4234271
GO:1904253,C4234272
GO:1904253,C4234273
GO:1904252,C4234274
GO:1904252,C4234275
GO:1904250,C4234276
GO:1904250,C4234277
GO:1904250,C4234278
GO:1904250,C4234279
GO:1904250,C4234280
GO:1904250,C4234281
GO:1904250,C4234282
GO:1904250,C4234283
GO:1904250,C4234284
GO:1904250,C4234285
GO:1904250,C4234286
GO:1904250,C4234287
GO:1904250,C4234288
GO:1904249,C4234289
GO:1904249,C4234290
GO:1904249,C4234291
GO:1904249,C4234292
GO:1904249,C4234293
GO:1904249,C4234294
GO:1904249,C4234295
GO:1904249,C4234296
GO:1904249,C4234297
GO:1904249,C4234298
GO:1904249,C4234299
GO:1904249,C4234300
GO:1904249,C4234301
GO:1904249,C4234302
GO:1904248,C4234303
GO:1904248,C4234304
GO:1904248,C4234305
GO:1904248,C4234306
GO:1904248,C4234307
GO:1904248,C4234308
GO:1904247,C4234309
GO:1904247,C4234310
GO:1904247,C4234311
GO:1904247,C4234312
GO:1904247,C4234313
GO:1904247,C4234314
GO:1904247,C4234315
GO:1904247,C4234316
GO:1904247,C4234317
GO:1904247,C4234318
GO:1904247,C4234319
GO:1904247,C4234320
GO:1904247,C4234321
GO:1904247,C4234322
GO:1904247,C4234323
GO:1904247,C4234324
GO:1904247,C4234325
GO:1904247,C4234326
GO:1904247,C4234327
GO:1904246,C4234328
GO:1904246,C4234329
GO:1904246,C4234330
GO:1904246,C4234331
GO:1904246,C4234332
GO:1904246,C4234333
GO:1904246,C4234334
GO:1904246,C4234335
GO:1904246,C4234336
GO:1904246,C4234337
GO:1904246,C4234338
GO:1904246,C4234339
GO:1904246,C4234340
GO:1904246,C4234341
GO:1904246,C4234342
GO:1904246,C4234343
GO:1904246,C4234344
GO:1904246,C4234345
GO:1904246,C4234346
GO:1904245,C4234347
GO:1904244,C4234348
GO:1904244,C4234349
GO:1904243,C4234350
GO:1904243,C4234351
GO:1904241,C4234352
GO:1904241,C4234353
GO:1904241,C4234354
GO:1904241,C4234355
GO:1904241,C4234356
GO:1904241,C4234357
GO:1904241,C4234358
GO:1904241,C4234359
GO:1904241,C4234360
GO:1904241,C4234361
GO:1904240,C4234362
GO:1904240,C4234363
GO:1904240,C4234364
GO:1904240,C4234365
GO:1904240,C4234366
GO:1904240,C4234367
GO:1904240,C4234368
GO:1904240,C4234369
GO:1904240,C4234370
GO:1904240,C4234371
GO:1904239,C4234372
GO:1904239,C4234373
GO:1904237,C4234374
GO:1904237,C4234375
GO:1904236,C4234376
GO:1904236,C4234377
GO:1904234,C4234378
GO:1904234,C4234379
GO:1904234,C4234380
GO:1904234,C4234381
GO:1904234,C4234382
GO:1904233,C4234383
GO:1904233,C4234384
GO:1904233,C4234385
GO:1904233,C4234386
GO:1904233,C4234387
GO:1904232,C4234388
GO:1904231,C4234389
GO:1904231,C4234390
GO:1904231,C4234391
GO:1904231,C4234392
GO:1904231,C4234393
GO:1904231,C4234394
GO:1904231,C4234395
GO:1904231,C4234396
GO:1904231,C4234397
GO:1904230,C4234398
GO:1904230,C4234399
GO:1904230,C4234400
GO:1904230,C4234401
GO:1904230,C4234402
GO:1904230,C4234403
GO:1904230,C4234404
GO:1904230,C4234405
GO:1904230,C4234406
GO:1904229,C4234407
GO:1904228,C4234408
GO:1904227,C4234409
GO:1904225,C4234410
GO:1904225,C4234411
GO:1904225,C4234412
GO:1904225,C4234413
GO:1904225,C4234414
GO:1904225,C4234415
GO:1904225,C4234416
GO:1904225,C4234417
GO:1904225,C4234418
GO:1904225,C4234419
GO:1904225,C4234420
GO:1904225,C4234421
GO:1904225,C4234422
GO:1904225,C4234423
GO:1904225,C4234424
GO:1904225,C4234425
GO:1904225,C4234426
GO:1904225,C4234427
GO:1904225,C4234428
GO:1904225,C4234429
GO:1904225,C4234430
GO:1904225,C4234431
GO:1904225,C4234432
GO:1904225,C4234433
GO:1904225,C4234434
GO:1904225,C4234435
GO:1904225,C4234436
GO:1904225,C4234437
GO:1904225,C4234438
GO:1904225,C4234439
GO:1904225,C4234440
GO:1904225,C4234441
GO:1904225,C4234442
GO:1904225,C4234443
GO:1904225,C4234444
GO:1904225,C4234445
GO:1904225,C4234446
GO:1904225,C4234447
GO:1904225,C4234448
GO:1904225,C4234449
GO:1904225,C4234450
GO:1904225,C4234451
GO:1904225,C4234452
GO:1904225,C4234453
GO:1904225,C4234454
GO:1904225,C4234455
GO:1904225,C4234456
GO:1904225,C4234457
GO:1904225,C4234458
GO:1904225,C4234459
GO:1904225,C4234460
GO:1904225,C4234461
GO:1904225,C4234462
GO:1904225,C4234463
GO:1904225,C4234464
GO:1904225,C4234465
GO:1904225,C4234466
GO:1904225,C4234467
GO:1904225,C4234468
GO:1904225,C4234469
GO:1904225,C4234470
GO:1904225,C4234471
GO:1904225,C4234472
GO:1904225,C4234473
GO:1904225,C4234474
GO:1904225,C4234475
GO:1904225,C4234476
GO:1904225,C4234477
GO:1904225,C4234478
GO:1904225,C4234479
GO:1904225,C4234480
GO:1904225,C4234481
GO:1904225,C4234482
GO:1904225,C4234483
GO:1904225,C4234484
GO:1904225,C4234485
GO:1904225,C4234486
GO:1904225,C4234487
GO:1904225,C4234488
GO:1904225,C4234489
GO:1904225,C4234490
GO:1904225,C4234491
GO:1904225,C4234492
GO:1904225,C4234493
GO:1904225,C4234494
GO:1904225,C4234495
GO:1904225,C4234496
GO:1904225,C4234497
GO:1904225,C4234498
GO:1904225,C4234499
GO:1904225,C4234500
GO:1904225,C4234501
GO:1904225,C4234502
GO:1904225,C4234503
GO:1904225,C4234504
GO:1904225,C4234505
GO:1904225,C4234506
GO:1904225,C4234507
GO:1904225,C4234508
GO:1904225,C4234509
GO:1904225,C4234510
GO:1904225,C4234511
GO:1904225,C4234512
GO:1904225,C4234513
GO:1904225,C4234514
GO:1904225,C4234515
GO:1904225,C4234516
GO:1904225,C4234517
GO:1904225,C4234518
GO:1904225,C4234519
GO:1904225,C4234520
GO:1904225,C4234521
GO:1904225,C4234522
GO:1904225,C4234523
GO:1904225,C4234524
GO:1904225,C4234525
GO:1904225,C4234526
GO:1904225,C4234527
GO:1904225,C4234528
GO:1904225,C4234529
GO:1904225,C4234530
GO:1904225,C4234531
GO:1904225,C4234532
GO:1904225,C4234533
GO:1904225,C4234534
GO:1904225,C4234535
GO:1904225,C4234536
GO:1904225,C4234537
GO:1904225,C4234538
GO:1904225,C4234539
GO:1904225,C4234540
GO:1904225,C4234541
GO:1904225,C4234542
GO:1904225,C4234543
GO:1904225,C4234544
GO:1904225,C4234545
GO:1904225,C4234546
GO:1904225,C4234547
GO:1904225,C4234548
GO:1904224,C4234549
GO:1904224,C4234550
GO:1904224,C4234551
GO:1904224,C4234552
GO:1904224,C4234553
GO:1904224,C4234554
GO:1904224,C4234555
GO:1904224,C4234556
GO:1904224,C4234557
GO:1904224,C4234558
GO:1904224,C4234559
GO:1904224,C4234560
GO:1904224,C4234561
GO:1904224,C4234562
GO:1904224,C4234563
GO:1904224,C4234564
GO:1904224,C4234565
GO:1904224,C4234566
GO:1904224,C4234567
GO:1904224,C4234568
GO:1904224,C4234569
GO:1904224,C4234570
GO:1904224,C4234571
GO:1904224,C4234572
GO:1904224,C4234573
GO:1904224,C4234574
GO:1904224,C4234575
GO:1904224,C4234576
GO:1904224,C4234577
GO:1904224,C4234578
GO:1904224,C4234579
GO:1904224,C4234580
GO:1904224,C4234581
GO:1904224,C4234582
GO:1904224,C4234583
GO:1904224,C4234584
GO:1904224,C4234585
GO:1904224,C4234586
GO:1904224,C4234587
GO:1904224,C4234588
GO:1904224,C4234589
GO:1904224,C4234590
GO:1904224,C4234591
GO:1904224,C4234592
GO:1904224,C4234593
GO:1904224,C4234594
GO:1904224,C4234595
GO:1904224,C4234596
GO:1904224,C4234597
GO:1904224,C4234598
GO:1904224,C4234599
GO:1904224,C4234600
GO:1904224,C4234601
GO:1904224,C4234602
GO:1904224,C4234603
GO:1904224,C4234604
GO:1904224,C4234605
GO:1904224,C4234606
GO:1904224,C4234607
GO:1904224,C4234608
GO:1904224,C4234609
GO:1904224,C4234610
GO:1904224,C4234611
GO:1904224,C4234612
GO:1904224,C4234613
GO:1904224,C4234614
GO:1904224,C4234615
GO:1904224,C4234616
GO:1904224,C4234617
GO:1904224,C4234618
GO:1904224,C4234619
GO:1904224,C4234620
GO:1904224,C4234621
GO:1904224,C4234622
GO:1904224,C4234623
GO:1904224,C4234624
GO:1904224,C4234625
GO:1904224,C4234626
GO:1904224,C4234627
GO:1904224,C4234628
GO:1904224,C4234629
GO:1904224,C4234630
GO:1904224,C4234631
GO:1904224,C4234632
GO:1904224,C4234633
GO:1904224,C4234634
GO:1904224,C4234635
GO:1904224,C4234636
GO:1904224,C4234637
GO:1904224,C4234638
GO:1904224,C4234639
GO:1904224,C4234640
GO:1904224,C4234641
GO:1904224,C4234642
GO:1904224,C4234643
GO:1904224,C4234644
GO:1904224,C4234645
GO:1904224,C4234646
GO:1904224,C4234647
GO:1904224,C4234648
GO:1904224,C4234649
GO:1904224,C4234650
GO:1904224,C4234651
GO:1904224,C4234652
GO:1904224,C4234653
GO:1904224,C4234654
GO:1904224,C4234655
GO:1904224,C4234656
GO:1904224,C4234657
GO:1904224,C4234658
GO:1904224,C4234659
GO:1904224,C4234660
GO:1904224,C4234661
GO:1904224,C4234662
GO:1904224,C4234663
GO:1904224,C4234664
GO:1904224,C4234665
GO:1904224,C4234666
GO:1904224,C4234667
GO:1904224,C4234668
GO:1904224,C4234669
GO:1904224,C4234670
GO:1904224,C4234671
GO:1904224,C4234672
GO:1904224,C4234673
GO:1904224,C4234674
GO:1904224,C4234675
GO:1904224,C4234676
GO:1904224,C4234677
GO:1904224,C4234678
GO:1904224,C4234679
GO:1904224,C4234680
GO:1904224,C4234681
GO:1904224,C4234682
GO:1904224,C4234683
GO:1904224,C4234684
GO:1904224,C4234685
GO:1904224,C4234686
GO:1904223,C4234687
GO:1904223,C4234688
GO:1904223,C4234689
GO:1904223,C4234690
GO:1904223,C4234691
GO:1904223,C4234692
GO:1904223,C4234693
GO:1904223,C4234694
GO:1904223,C4234695
GO:1904223,C4234696
GO:1904223,C4234697
GO:1904223,C4234698
GO:1904223,C4234699
GO:1904223,C4234700
GO:1904223,C4234701
GO:1904223,C4234702
GO:1904223,C4234703
GO:1904223,C4234704
GO:1904223,C4234705
GO:1904223,C4234706
GO:1904223,C4234707
GO:1904223,C4234708
GO:1904223,C4234709
GO:1904223,C4234710
GO:1904223,C4234711
GO:1904223,C4234712
GO:1904223,C4234713
GO:1904223,C4234714
GO:1904223,C4234715
GO:1904223,C4234716
GO:1904223,C4234717
GO:1904223,C4234718
GO:1904223,C4234719
GO:1904223,C4234720
GO:1904223,C4234721
GO:1904223,C4234722
GO:1904223,C4234723
GO:1904223,C4234724
GO:1904223,C4234725
GO:1904223,C4234726
GO:1904223,C4234727
GO:1904223,C4234728
GO:1904222,C4234729
GO:1904222,C4234730
GO:1904222,C4234731
GO:1904222,C4234732
GO:1904222,C4234733
GO:1904222,C4234734
GO:1904222,C4234735
GO:1904222,C4234736
GO:1904221,C4234737
GO:1904221,C4234738
GO:1904221,C4234739
GO:1904221,C4234740
GO:1904221,C4234741
GO:1904221,C4234742
GO:1904221,C4234743
GO:1904221,C4234744
GO:1904221,C4234745
GO:1904220,C4234746
GO:1904220,C4234747
GO:1904220,C4234748
GO:1904219,C4234749
GO:1904219,C4234750
GO:1904219,C4234751
GO:1904219,C4234752
GO:1904219,C4234753
GO:1904219,C4234754
GO:1904219,C4234755
GO:1904219,C4234756
GO:1904219,C4234757
GO:1904219,C4234758
GO:1904219,C4234759
GO:1904219,C4234760
GO:1904219,C4234761
GO:1904219,C4234762
GO:1904218,C4234763
GO:1904218,C4234764
GO:1904218,C4234765
GO:1904218,C4234766
GO:1904218,C4234767
GO:1904218,C4234768
GO:1904218,C4234769
GO:1904218,C4234770
GO:1904218,C4234771
GO:1904218,C4234772
GO:1904218,C4234773
GO:1904218,C4234774
GO:1904218,C4234775
GO:1904218,C4234776
GO:1904217,C4234777
GO:1904216,C4234778
GO:1904216,C4234779
GO:1904216,C4234780
GO:1904214,C4234781
GO:1904213,C4234782
GO:1904211,C4234783
GO:1904210,C4234784
GO:1904210,C4234785
GO:1904209,C4234786
GO:1904209,C4234787
GO:1904208,C4234788
GO:1904208,C4234789
GO:1904206,C4234790
GO:1904205,C4234791
GO:1904203,C4234792
GO:1904202,C4234793
GO:1904199,C4234794
GO:1904198,C4234795
GO:1904197,C4234796
GO:1904196,C4234797
GO:1904194,C4234798
GO:1904194,C4234799
GO:1904194,C4234800
GO:1904194,C4234801
GO:1904194,C4234802
GO:1904194,C4234803
GO:1904194,C4234804
GO:1904194,C4234805
GO:1904193,C4234806
GO:1904193,C4234807
GO:1904193,C4234808
GO:1904193,C4234809
GO:1904193,C4234810
GO:1904193,C4234811
GO:1904193,C4234812
GO:1904193,C4234813
GO:1904192,C4234814
GO:1904192,C4234815
GO:1904191,C4234816
GO:1904191,C4234817
GO:1904191,C4234818
GO:1904189,C4234820
GO:1904189,C4234821
GO:1904189,C4234822
GO:1904188,C4234823
GO:1904188,C4234824
GO:1904188,C4234825
GO:1904184,C4234826
GO:1904184,C4234827
GO:1904184,C4234828
GO:1904183,C4234829
GO:1904183,C4234830
GO:1904183,C4234831
GO:1904181,C4234832
GO:1904180,C4234833
GO:1904179,C4234834
GO:1904179,C4234835
GO:1904179,C4234836
GO:1904179,C4234837
GO:1904178,C4234838
GO:1904178,C4234839
GO:1904178,C4234840
GO:1904178,C4234841
GO:1904177,C4234842
GO:1904175,C4234843
GO:1904174,C4234844
GO:1904172,C4234845
GO:1904172,C4234846
GO:1904171,C4234847
GO:1904171,C4234848
GO:1904162,C4234851
GO:1904162,C4234852
GO:1904161,C4234853
GO:1904161,C4234854
GO:1904161,C4234855
GO:1904161,C4234856
GO:1904161,C4234857
GO:1904161,C4234858
GO:1904161,C4234859
GO:1904161,C4234860
GO:1904161,C4234861
GO:1904161,C4234862
GO:1904154,C4234863
GO:1904154,C4234864
GO:1904154,C4234865
GO:1904153,C4234866
GO:1904153,C4234867
GO:1904153,C4234868
GO:1904151,C4234869
GO:1904150,C4234870
GO:1904146,C4234871
GO:1904145,C4234872
GO:1904143,C4234873
GO:1904143,C4234874
GO:1904143,C4234875
GO:1904143,C4234876
GO:1904143,C4234877
GO:1904142,C4234878
GO:1904142,C4234879
GO:1904142,C4234880
GO:1904142,C4234881
GO:1904142,C4234882
GO:1904141,C4234883
GO:1904140,C4234884
GO:1904138,C4234885
GO:1904137,C4234886
GO:1904135,C4234887
GO:1904134,C4234888
GO:1904132,C4234889
GO:1904131,C4234890
GO:1904129,C4234891
GO:1904128,C4234892
GO:1904123,C4234893
GO:1904123,C4234894
GO:1904122,C4234895
GO:1904122,C4234896
GO:1904120,C4234897
GO:1904119,C4234898
GO:1904114,C4234899
GO:1904113,C4234900
GO:1904112,C4234901
GO:1904112,C4234903
GO:1904112,C4234904
GO:1904112,C4234905
GO:1904111,C4234907
GO:1904111,C4234908
GO:1904111,C4234909
GO:1904111,C4234910
GO:1903899,C4234912
GO:1903898,C4234913
GO:1903897,C4234914
GO:1903896,C4234915
GO:1903895,C4234916
GO:1903894,C4234917
GO:1903820,C4234918
GO:1903820,C4234919
GO:1903819,C4234920
GO:1903819,C4234921
GO:1903599,C4234922
GO:1903147,C4234923
GO:1903147,C4234924
GO:1902945,C4234925
GO:1902945,C4234926
GO:1902945,C4234927
GO:1902945,C4234928
GO:1902945,C4234929
GO:1902945,C4234930
GO:1902944,C4234931
GO:1902944,C4234932
GO:1902944,C4234933
GO:1902944,C4234934
GO:1902944,C4234935
GO:1902944,C4234936
GO:1902944,C4234937
GO:1902944,C4234938
GO:1902944,C4234939
GO:1902944,C4234940
GO:1902944,C4234941
GO:1902944,C4234942
GO:1902573,C4234943
GO:1902573,C4234944
GO:1902572,C4234945
GO:1902572,C4234946
GO:0101002,C4234947
GO:0099640,C4234948
GO:0099623,C4234949
GO:0099567,C4234950
GO:0098812,C4234952
GO:0098812,C4234953
GO:0098811,C4234954
GO:0001191,C4234954
GO:0098790,C4234955
GO:0097707,C4234956
GO:0097394,C4234957
GO:0097189,C4234958
GO:0090676,C4234959
GO:0090663,C4234960
GO:0090659,C4234961
GO:0090648,C4234962
GO:0090644,C4234963
GO:0090644,C4234964
GO:0090644,C4234965
GO:0090644,C4234966
GO:0090644,C4234967
GO:0090644,C4234968
GO:0072766,C4234969
GO:0072180,C4234970
GO:0071818,C4234971
GO:0070914,C4234972
GO:0070266,C4234974
GO:0070055,C4234975
GO:0070055,C4234976
GO:0070055,C4234977
GO:0070055,C4234978
GO:0070034,C4234979
GO:0061762,C4234980
GO:0061759,C4234981
GO:0061759,C4234982
GO:0061759,C4234983
GO:0061750,C4234984
GO:0061742,C4234985
GO:0061742,C4234986
GO:0061731,C4234987
GO:0061731,C4234988
GO:0061731,C4234989
GO:0061731,C4234990
GO:0061731,C4234991
GO:0061731,C4234992
GO:0061731,C4234993
GO:0061731,C4234994
GO:0061709,C4234995
GO:0061709,C4234996
GO:0060913,C4234997
GO:0060033,C4234998
GO:0052404,C4234999
GO:0052404,C4235000
GO:0052404,C4235001
GO:0052054,C4235002
GO:0052054,C4235003
GO:0052054,C4235004
GO:0051893,C4235005
GO:0048102,C4235006
GO:0048041,C4235007
GO:0045275,C4235008
GO:0044878,C4235009
GO:0044304,C4235010
GO:1990750,C4235010
GO:0043085,C4235011
GO:0036520,C4235012
GO:0036520,C4235013
GO:0036520,C4235014
GO:0036519,C4235015
GO:0036512,C4235016
GO:0036511,C4235016
GO:0036512,C4235017
GO:0036512,C4235018
GO:0036511,C4235019
GO:0036511,C4235020
GO:0036510,C4235021
GO:0036510,C4235022
GO:0036509,C4235023
GO:0036509,C4235024
GO:0036508,C4235025
GO:0036508,C4235026
GO:0036503,C4235027
GO:0036503,C4235028
GO:0036499,C4235029
GO:0036499,C4235030
GO:0036498,C4235031
GO:0036498,C4235032
GO:0036273,C4235033
GO:0035940,C4235034
GO:0035940,C4235035
GO:0035903,C4235036
GO:0035902,C4235037
GO:0034596,C4235038
GO:0033499,C4235039
GO:0032060,C4235040
GO:0032060,C4235041
GO:0031588,C4235042
GO:0031588,C4235043
GO:0031411,C4235044
GO:0030969,C4235045
GO:0030969,C4235046
GO:0030969,C4235047
GO:0030969,C4235048
GO:0021987,C4235049
GO:0019664,C4235050
GO:0019243,C4235051
GO:0019243,C4235052
GO:0019243,C4235053
GO:0019098,C4235054
GO:0006915,C4235055
GO:0005261,C4235056
GO:0005253,C4235057
GO:0004656,C4235058
GO:0004656,C4235059
GO:0004656,C4235060
GO:0004571,C4235061
GO:0004190,C4235062
GO:0004190,C4235063
GO:0004190,C4235064
GO:0004190,C4235065
GO:0001666,C4235066
GO:1990866,C4235066
GO:0001666,C4235067
GO:1990865,C4235067
GO:0000836,C4235068
GO:1990924,C4235069
GO:1990920,C4235070
GO:1990921,C4235070
GO:1990881,C4235071
GO:1990842,C4235072
GO:1990806,C4235073
GO:1990797,C4235074
GO:1990754,C4235075
GO:1990741,C4235076
GO:1990740,C4235077
GO:1905160,C4235078
GO:1905159,C4235079
GO:1905158,C4235080
GO:1904993,C4235081
GO:1904773,C4235082
GO:1904546,C4235083
GO:1904166,C4235084
GO:1904165,C4235085
GO:1904164,C4235086
GO:1904163,C4235087
GO:1990721,C4235088
GO:1990897,C4235089
GO:1990824,C4235090
GO:1990923,C4235091
GO:1990907,C4235092
GO:1990879,C4235094
GO:1990877,C4235095
GO:1990871,C4235096
GO:1990862,C4235097
GO:1990861,C4235098
GO:1990860,C4235099
GO:1990857,C4235100
GO:1990851,C4235101
GO:1990850,C4235102
GO:1990826,C4235103
GO:1990811,C4235104
GO:1990788,C4235105
GO:1990745,C4235108
GO:1990733,C4235109
GO:1990730,C4235110
GO:1990728,C4235111
GO:1990727,C4235112
GO:1990726,C4235113
GO:1990724,C4235114
GO:1990723,C4235115
GO:1990722,C4235116
GO:1990360,C4235117
GO:1904974,C4235118
GO:1904949,C4235119
GO:1904852,C4235120
GO:1904602,C4235121
GO:1904564,C4235122
GO:1904423,C4235123
GO:1904176,C4235124
GO:1904144,C4235125
GO:0098855,C4235126
GO:0098820,C4235127
GO:0098807,C4235128
GO:0098803,C4235129
GO:0098802,C4235130
GO:0098800,C4235131
GO:0098799,C4235132
GO:0098797,C4235133
GO:0098796,C4235134
GO:0090665,C4235135
GO:0090661,C4235136
GO:0070691,C4235137
GO:0061742,C4235138
GO:0061703,C4235139
GO:0061702,C4235140
GO:0061700,C4235141
GO:0061696,C4235142
GO:0061695,C4235143
GO:0061694,C4235144
GO:0036513,C4235145
GO:0036502,C4235146
GO:0036501,C4235147
GO:0034098,C4235148
GO:0031588,C4235149
GO:0008024,C4235150
GO:1990909,C4235151
GO:1990876,C4235152
GO:1990875,C4235153
GO:1990835,C4235154
GO:1905160,C4235155
GO:1905160,C4235156
GO:1905159,C4235157
GO:1905159,C4235158
GO:1904993,C4235159
GO:1904993,C4235160
GO:1904993,C4235161
GO:1904993,C4235162
GO:1904546,C4235163
GO:1904546,C4235164
GO:1904546,C4235165
GO:1904546,C4235166
GO:1904546,C4235167
GO:1904546,C4235168
GO:1904546,C4235169
GO:1904546,C4235170
GO:1904546,C4235171
GO:1904546,C4235172
GO:1904546,C4235173
GO:1904546,C4235174
GO:1904546,C4235175
GO:1904546,C4235176
GO:1904546,C4235177
GO:1904546,C4235178
GO:1904546,C4235179
GO:1904546,C4235180
GO:1904546,C4235181
GO:1904546,C4235182
GO:1904546,C4235183
GO:1904546,C4235184
GO:1904546,C4235185
GO:1904546,C4235186
GO:1904546,C4235187
GO:1904546,C4235188
GO:1904546,C4235189
GO:1904546,C4235190
GO:1904546,C4235191
GO:1904546,C4235192
GO:1904546,C4235193
GO:1904546,C4235194
GO:1904546,C4235195
GO:1904546,C4235196
GO:1904546,C4235197
GO:1904546,C4235198
GO:1904546,C4235199
GO:1904546,C4235200
GO:1904546,C4235201
GO:1904546,C4235202
GO:1904546,C4235203
GO:1904546,C4235204
GO:1904166,C4235205
GO:1904165,C4235206
GO:1904165,C4235207
GO:1904164,C4235208
GO:1905121,C4235209
GO:1990940,C4235209
GO:1990912,C4235210
GO:1990908,C4235211
GO:1904788,C4235212
GO:1990894,C4235212
GO:1990885,C4235213
GO:1990870,C4235214
GO:1904679,C4235215
GO:1990855,C4235215
GO:1990848,C4235216
GO:1990835,C4235217
GO:1990815,C4235218
GO:1990807,C4235219
GO:1905107,C4235220
GO:1905106,C4235221
GO:1905105,C4235222
GO:1905104,C4235223
GO:1904946,C4235224
GO:1904945,C4235225
GO:1904771,C4235226
GO:1904532,C4235227
GO:1990931,C4235228
GO:1904825,C4235229
GO:1990761,C4235230
GO:0090668,C4235231
GO:1904181,C4235232
GO:1990950,C4235233
GO:1990949,C4235234
GO:1990948,C4235235
GO:1990947,C4235236
GO:1990946,C4235237
GO:1990944,C4235239
GO:1990943,C4235240
GO:1990942,C4235241
GO:1990941,C4235242
GO:1990939,C4235243
GO:1990938,C4235244
GO:1990937,C4235245
GO:1990936,C4235246
GO:1990935,C4235247
GO:1990934,C4235248
GO:1990933,C4235249
GO:1990932,C4235250
GO:1990930,C4235251
GO:1990929,C4235252
GO:1990928,C4235253
GO:1990927,C4235254
GO:1990922,C4235256
GO:1990919,C4235257
GO:1990918,C4235258
GO:1990916,C4235259
GO:1990915,C4235260
GO:1990914,C4235261
GO:1990913,C4235262
GO:1990911,C4235263
GO:1990910,C4235264
GO:1990906,C4235265
GO:1990905,C4235266
GO:1990902,C4235267
GO:1990901,C4235268
GO:1990900,C4235269
GO:1990899,C4235270
GO:1990898,C4235271
GO:1990896,C4235272
GO:1990895,C4235273
GO:1990893,C4235274
GO:1990892,C4235275
GO:1990891,C4235276
